x,y,scale,laplacian
98.05036776,78.80527018,9.841550915,1
864.7402789,115.3729045,11.00523067,0
107.3059231,121.465076,10.29965185,0
908.8346996,121.5302113,10.13490573,1
246.2935936,124.4382832,10.6685949,1
763.8491575,129.9464042,10.37129652,0
126.0764357,135.7698553,9.707789697,1
684.3087108,143.5063586,9.227538067,0
73.41964869,152.6943488,9.538413419,1
720.868319,170.0951149,10.3935977,1
610.0708049,175.2562216,9.904288771,1
641.4900519,206.8497324,10.66901834,0
574.8198863,223.3952834,10.18679072,1
678.710902,225.6771839,9.846058247,1
201.7554172,249.3894991,10.0691916,1
440.7530276,271.3408882,10.01179303,0
415.5393684,303.0648039,10.95374531,1
703.1984952,302.5800799,10.38636785,0
343.7917091,312.7084433,10.7476906,1
795.4060436,312.5097898,10.8631749,0
704.0848129,349.3155115,10.20783424,0
559.946523,385.5146776,10.01826047,0
467.9348722,389.6518032,9.540293784,0
914.8126902,389.5519534,11.14695837,1
182.1802095,406.9360196,10.66304187,0
447.7487962,419.3979272,9.919100307,1
244.947687,422.9105941,10.03752356,1
641.7847286,458.0462478,8.677280277,1
205.8233029,465.5963274,10.01118819,1
83.56518727,472.2755845,9.072751588,1
348.543334,472.1881888,11.30048006,1
438.8270118,471.1262363,10.23567402,1
680.0665475,472.8379025,11.0570176,0
846.9387407,489.3183313,10.48409987,1
97.20357185,501.8235635,10.31955825,0
137.1852233,502.5248112,10.1615904,1
368.575078,511.4538834,9.065581801,0
657.0247369,512.3555914,9.915608671,1
697.4836006,528.5090387,10.02629571,0
824.9408136,526.0942784,10.32808138,0
209.4595025,534.1578042,9.787996053,1
391.1620188,536.8449715,10.14372777,1
609.5826452,541.2374505,9.852710106,1
547.8209925,560.563058,10.48110103,1
671.2505285,558.791319,10.972172,1
747.421886,563.4598275,10.28659012,1
872.9725185,557.9075917,10.79142826,1
80.45067773,565.2997811,10.5840332,0
368.6693648,593.0057836,10.96975582,1
300.3040025,607.6031121,9.905228298,1
823.4171465,607.3470172,9.954686879,0
465.1459787,617.6815408,11.04127548,1
560.8430874,617.2195761,11.16279213,1
745.1837284,638.139485,9.704776063,0
208.8844217,92.88562146,14.32873794,0
861.0505617,110.6998463,14.83757209,0
178.7908629,129.8556999,12.55371145,1
530.1384181,127.327334,12.3083338,1
413.4496325,158.5410174,13.64436215,1
723.4692387,165.53314,13.18712627,1
808.5401316,179.6058305,12.83930074,0
642.9615716,204.649182,12.79186341,0
843.133889,222.7735607,13.8340258,1
378.1986139,268.0571617,15.92024459,0
418.0012156,306.3608113,13.25982293,1
534.4564944,306.730123,13.67278792,0
383.5728092,339.2260754,11.57798806,0
574.7243671,339.9722102,12.73322975,1
341.1099269,365.2898047,14.17643932,1
915.2170531,387.9244532,14.36761908,1
181.6965025,403.8490687,13.51171324,0
385.3145204,398.8428564,14.98149379,0
573.5286327,431.8965747,13.83920121,1
191.5997718,460.0698465,12.94839808,1
531.0061648,468.5704058,13.74993099,1
684.6887809,466.32654,14.53919364,0
351.3631568,475.077463,13.08495738,1
277.523143,496.8971724,12.45065157,1
570.5757628,516.3542044,13.38665101,0
452.9681975,528.7839387,13.55456188,1
703.3203004,523.1133647,12.92584974,0
379.52966,543.1424043,14.7101117,1
543.9172635,561.447314,13.06695407,1
670.407256,562.2893348,12.50708142,1
286.8096416,596.042055,16.04006078,1
371.0527923,595.8649031,15.93144052,1
470.8492543,611.9733861,15.17558834,1
270.6757699,113.8876638,19.86466025,1
570.8533472,242.3354123,21.66927508,1
216.5700261,263.2042045,19.29453683,1
254.8399183,423.2368021,19.43390908,1
322.2041222,418.4960106,19.13522768,0
640.3088579,416.5516655,17.67326796,1
434.4858061,436.3832123,19.92708754,1
814.1748455,467.7168371,19.71911463,1
571.2942369,240.9756041,22.41832387,1
659.2747214,310.9759485,31.11451856,0
744.2970378,423.5837392,22.55287379,0
704.7303567,487.7614794,23.47473977,0
349.0283323,248.506887,39.40998843,0
